flight_no,departure_airport,arrival_airport,scheduled_departure,scheduled_arrival,aircraft
PG0399,Хомутово,Хабаровск-Новый,2016-10-02 04:40:00+00:00,2016-10-02 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-30 23:50:00+00:00,2016-10-31 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-29 23:50:00+00:00,2016-10-30 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-24 04:40:00+00:00,2016-09-24 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-23 23:50:00+00:00,2016-09-24 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-26 23:50:00+00:00,2016-10-27 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-08 23:50:00+00:00,2016-11-09 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-27 04:40:00+00:00,2016-10-27 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-15 04:40:00+00:00,2016-09-15 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-06 23:50:00+00:00,2016-10-07 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-14 23:50:00+00:00,2016-09-15 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-09 04:40:00+00:00,2016-11-09 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-25 23:50:00+00:00,2016-10-26 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-26 04:40:00+00:00,2016-10-26 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-19 04:40:00+00:00,2016-09-19 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-05 04:40:00+00:00,2016-11-05 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-18 23:50:00+00:00,2016-09-19 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-18 23:50:00+00:00,2016-10-19 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-17 23:50:00+00:00,2016-10-18 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-18 04:40:00+00:00,2016-10-18 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-12 04:40:00+00:00,2016-10-12 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-29 04:40:00+00:00,2016-09-29 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-28 23:50:00+00:00,2016-09-29 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-12 04:40:00+00:00,2016-11-12 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-03 23:50:00+00:00,2016-11-04 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-04 04:40:00+00:00,2016-11-04 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-12 23:50:00+00:00,2016-09-13 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-11 23:50:00+00:00,2016-10-12 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-13 04:40:00+00:00,2016-09-13 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-19 23:50:00+00:00,2016-10-20 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-20 04:40:00+00:00,2016-10-20 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-02 04:40:00+00:00,2016-11-02 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-30 04:40:00+00:00,2016-09-30 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-29 23:50:00+00:00,2016-09-30 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-01 23:50:00+00:00,2016-11-02 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-24 04:40:00+00:00,2016-10-24 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-23 23:50:00+00:00,2016-10-24 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-02 23:50:00+00:00,2016-10-03 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-03 04:40:00+00:00,2016-10-03 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-30 04:40:00+00:00,2016-10-30 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-16 23:50:00+00:00,2016-09-17 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-17 04:40:00+00:00,2016-09-17 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-19 04:40:00+00:00,2016-10-19 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-15 23:50:00+00:00,2016-10-16 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-16 04:40:00+00:00,2016-10-16 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-11 23:50:00+00:00,2016-11-12 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-03 04:40:00+00:00,2016-11-03 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-15 23:50:00+00:00,2016-09-16 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-16 04:40:00+00:00,2016-09-16 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-02 23:50:00+00:00,2016-11-03 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-24 23:50:00+00:00,2016-09-25 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-15 04:40:00+00:00,2016-10-15 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-14 23:50:00+00:00,2016-10-15 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-25 23:50:00+00:00,2016-09-26 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-26 04:40:00+00:00,2016-09-26 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-10 23:50:00+00:00,2016-10-11 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-14 04:40:00+00:00,2016-10-14 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-13 23:50:00+00:00,2016-10-14 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-07 04:40:00+00:00,2016-10-07 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-22 23:50:00+00:00,2016-10-23 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-25 04:40:00+00:00,2016-09-25 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-10 23:50:00+00:00,2016-11-11 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-09-14 04:40:00+00:00,2016-09-14 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-11 04:40:00+00:00,2016-11-11 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-13 23:50:00+00:00,2016-09-14 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-06 23:50:00+00:00,2016-11-07 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-11-07 04:40:00+00:00,2016-11-07 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-30 23:50:00+00:00,2016-10-01 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-24 23:50:00+00:00,2016-10-25 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-10-21 23:50:00+00:00,2016-10-22 01:45:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-09-21 23:50:00+00:00,2016-09-22 01:45:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-22 04:40:00+00:00,2016-10-22 06:35:00+00:00,Cessna 208 Caravan
PG0399,Хомутово,Хабаровск-Новый,2016-10-25 04:40:00+00:00,2016-10-25 06:35:00+00:00,Cessna 208 Caravan
PG0398,Хомутово,Хабаровск-Новый,2016-11-07 23:50:00+00:00,2016-11-08 01:45:00+00:00,Cessna 208 Caravan
PG0145,Елизово,Домодедово,2016-10-21 05:15:00+00:00,2016-10-21 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-03 05:15:00+00:00,2016-10-03 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-21 05:15:00+00:00,2016-09-21 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-26 05:15:00+00:00,2016-09-26 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-19 05:15:00+00:00,2016-10-19 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-26 05:15:00+00:00,2016-10-26 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-11-07 05:15:00+00:00,2016-11-07 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-24 05:15:00+00:00,2016-10-24 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-11-09 05:15:00+00:00,2016-11-09 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-16 05:15:00+00:00,2016-09-16 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-30 05:15:00+00:00,2016-09-30 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-17 05:15:00+00:00,2016-10-17 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-23 05:15:00+00:00,2016-09-23 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-05 05:15:00+00:00,2016-10-05 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-28 05:15:00+00:00,2016-09-28 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-31 05:15:00+00:00,2016-10-31 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-19 05:15:00+00:00,2016-09-19 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-11-04 05:15:00+00:00,2016-11-04 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-11-02 05:15:00+00:00,2016-11-02 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-12 05:15:00+00:00,2016-10-12 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-28 05:15:00+00:00,2016-10-28 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-10 05:15:00+00:00,2016-10-10 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-11-11 05:15:00+00:00,2016-11-11 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-14 05:15:00+00:00,2016-10-14 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-10-07 05:15:00+00:00,2016-10-07 14:05:00+00:00,Boeing 767-300
PG0145,Елизово,Домодедово,2016-09-14 05:15:00+00:00,2016-09-14 14:05:00+00:00,Boeing 767-300
PG0520,Абакан,Домодедово,2016-09-30 03:35:00+00:00,2016-09-30 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-11-01 03:35:00+00:00,2016-11-01 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-21 03:35:00+00:00,2016-10-21 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-11 03:35:00+00:00,2016-10-11 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-09-13 03:35:00+00:00,2016-09-13 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-04 03:35:00+00:00,2016-10-04 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-11-04 03:35:00+00:00,2016-11-04 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-09-23 03:35:00+00:00,2016-09-23 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-14 03:35:00+00:00,2016-10-14 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-18 03:35:00+00:00,2016-10-18 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-28 03:35:00+00:00,2016-10-28 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-09-27 03:35:00+00:00,2016-09-27 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-25 03:35:00+00:00,2016-10-25 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-09-20 03:35:00+00:00,2016-09-20 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-11-08 03:35:00+00:00,2016-11-08 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-09-16 03:35:00+00:00,2016-09-16 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-11-11 03:35:00+00:00,2016-11-11 08:00:00+00:00,Airbus A319-100
PG0520,Абакан,Домодедово,2016-10-07 03:35:00+00:00,2016-10-07 08:00:00+00:00,Airbus A319-100
PG0585,Абакан,Толмачёво,2016-09-30 05:35:00+00:00,2016-09-30 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-11-03 08:15:00+00:00,2016-11-03 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-11-03 05:35:00+00:00,2016-11-03 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-09-19 08:15:00+00:00,2016-09-19 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-28 05:35:00+00:00,2016-10-28 07:30:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-09-16 05:35:00+00:00,2016-09-16 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-09-16 08:15:00+00:00,2016-09-16 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-09-19 05:35:00+00:00,2016-09-19 07:30:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-21 05:35:00+00:00,2016-10-21 07:30:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-09-25 05:35:00+00:00,2016-09-25 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-21 08:15:00+00:00,2016-10-21 10:10:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-09-25 08:15:00+00:00,2016-09-25 10:10:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-28 08:15:00+00:00,2016-10-28 10:10:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-09-18 08:15:00+00:00,2016-09-18 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-11-06 05:35:00+00:00,2016-11-06 07:30:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-09-18 05:35:00+00:00,2016-09-18 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-11-06 08:15:00+00:00,2016-11-06 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-10 05:35:00+00:00,2016-10-10 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-10 08:15:00+00:00,2016-10-10 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-01 05:35:00+00:00,2016-10-01 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-01 08:15:00+00:00,2016-10-01 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-31 05:35:00+00:00,2016-10-31 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-24 08:15:00+00:00,2016-10-24 10:10:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-09-24 08:15:00+00:00,2016-09-24 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-09-24 05:35:00+00:00,2016-09-24 07:30:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-29 05:35:00+00:00,2016-10-29 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-09-15 08:15:00+00:00,2016-09-15 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-09-15 05:35:00+00:00,2016-09-15 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-31 08:15:00+00:00,2016-10-31 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-24 05:35:00+00:00,2016-10-24 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-29 08:15:00+00:00,2016-10-29 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-11-11 05:35:00+00:00,2016-11-11 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-11-11 08:15:00+00:00,2016-11-11 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-02 05:35:00+00:00,2016-10-02 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-09-29 08:15:00+00:00,2016-09-29 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-09-29 05:35:00+00:00,2016-09-29 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-02 08:15:00+00:00,2016-10-02 10:10:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-11-02 08:15:00+00:00,2016-11-02 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-11-02 05:35:00+00:00,2016-11-02 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-25 08:15:00+00:00,2016-10-25 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-25 05:35:00+00:00,2016-10-25 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-17 08:15:00+00:00,2016-10-17 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-17 05:35:00+00:00,2016-10-17 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-14 08:15:00+00:00,2016-10-14 10:10:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-10-14 05:35:00+00:00,2016-10-14 07:30:00+00:00,Cessna 208 Caravan
PG0585,Абакан,Толмачёво,2016-11-09 05:35:00+00:00,2016-11-09 07:30:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-11-09 08:15:00+00:00,2016-11-09 10:10:00+00:00,Cessna 208 Caravan
PG0586,Абакан,Толмачёво,2016-10-30 08:15:00+00:00,2016-10-30 10:10:00+00:00,Cessna 208 Caravan
